instance pathlad vf2 ri
all-images-CVIU11-pattern38-target72 4.18379 2.00348 0.126851
all-images-CVIU11-pattern38-target73 5.61422 3.22366 0.189985
all-images-CVIU11-pattern38-target74 6.7745 3.22828 0.161954
all-images-CVIU11-pattern38-target75 6.71162 3.74044 0.173999
all-images-CVIU11-pattern38-target76 5.33298 3.83015 0.179014
all-images-CVIU11-pattern38-target77 8.01726 3.93139 0.168705
all-images-CVIU11-pattern38-target78 7.11449 3.61356 0.163284
all-images-CVIU11-pattern38-target79 1.34401 0.706594 0.0695455
all-images-CVIU11-pattern38-target8 2.29649 1.24833 0.0862146
all-images-CVIU11-pattern38-target80 1.86823 0.917748 0.08059
all-images-CVIU11-pattern38-target81 2.65303 1.29467 0.0845694
all-images-CVIU11-pattern38-target82 4.01811 1.74157 0.135351
all-images-CVIU11-pattern38-target83 4.3581 2.01916 0.11489
all-images-CVIU11-pattern38-target84 0.329505 0.125561 0.0325248
all-images-CVIU11-pattern38-target85 4.84944 3.29073 0.136126
all-images-CVIU11-pattern38-target86 3.00693 1.58673 0.114253
all-images-CVIU11-pattern38-target87 2.47558 1.30353 0.0851788
all-images-CVIU11-pattern38-target88 4.51448 1.96645 0.120886
all-images-CVIU11-pattern38-target89 1.74271 1.06059 0.0686224
all-images-CVIU11-pattern38-target9 2.4896 1.12064 0.0849809
all-images-CVIU11-pattern38-target90 0.87715 0.539871 0.0622989
all-images-CVIU11-pattern38-target91 0.351747 0.217544 0.0471038
all-images-CVIU11-pattern38-target92 6.77983 4.07792 0.182892
all-images-CVIU11-pattern38-target93 3.4056 2.06862 0.0985791
all-images-CVIU11-pattern38-target94 4.96727 2.77118 0.137657
all-images-CVIU11-pattern38-target95 0.615445 0.267253 0.0454401
all-images-CVIU11-pattern38-target96 2.0115 0.829235 0.0770034
all-images-CVIU11-pattern38-target97 1.79421 0.914278 0.0747864
all-images-CVIU11-pattern38-target98 0.94142 0.384707 0.0464822
all-images-CVIU11-pattern38-target99 4.41074 2.0783 0.147394
all-images-CVIU11-pattern39-target1 0.194414 0.165332 0.108401
all-images-CVIU11-pattern39-target10 0.171108 0.139726 0.0929891
all-images-CVIU11-pattern39-target100 0.0621904 0.0645886 0.0448335
all-images-CVIU11-pattern39-target101 0.0468269 0.0349709 0.052733
all-images-CVIU11-pattern39-target102 0.0769034 0.0696953 0.0760897
all-images-CVIU11-pattern39-target103 0.115594 0.078896 0.0856586
all-images-CVIU11-pattern39-target104 0.178431 0.204098 0.13159
all-images-CVIU11-pattern39-target105 0.218753 0.195375 0.108758
all-images-CVIU11-pattern39-target106 0.234604 0.126117 0.118749
all-images-CVIU11-pattern39-target107 0.223897 0.132583 0.0773983
all-images-CVIU11-pattern39-target108 0.628485 0.35556 0.194861
all-images-CVIU11-pattern39-target109 0.194081 0.178266 0.146216
all-images-CVIU11-pattern39-target11 0.100093 0.0757781 0.0712824
all-images-CVIU11-pattern39-target110 0.0946248 0.0701359 0.0775877
all-images-CVIU11-pattern39-target111 0.0716574 0.0877337 0.0738467
all-images-CVIU11-pattern39-target112 0.0673908 0.065023 0.0767113
all-images-CVIU11-pattern39-target113 0.0566043 0.102964 0.0872985
all-images-CVIU11-pattern39-target114 0.0488553 0.0475563 0.0609867
all-images-CVIU11-pattern39-target115 0.198861 0.151968 0.103664
all-images-CVIU11-pattern39-target116 0.612243 0.313676 0.173008
all-images-CVIU11-pattern39-target117 0.230048 0.182878 0.103315
all-images-CVIU11-pattern39-target118 0.127261 0.150074 0.110242
all-images-CVIU11-pattern39-target119 0.596888 0.26704 0.168932
all-images-CVIU11-pattern39-target12 0.216869 0.148886 0.105891
all-images-CVIU11-pattern39-target120 0.192717 0.188731 0.115042
all-images-CVIU11-pattern39-target121 0.189743 0.251475 0.133602
all-images-CVIU11-pattern39-target122 0.11685 0.161923 0.0800305
all-images-CVIU11-pattern39-target123 0.304882 0.252142 0.138187
all-images-CVIU11-pattern39-target124 0.149952 0.14787 0.11791
all-images-CVIU11-pattern39-target125 0.181178 0.185402 0.143129
all-images-CVIU11-pattern39-target126 0.0181547 0.0223537 0.0481857
all-images-CVIU11-pattern39-target127 0.0338892 0.0290931 0.0390898
all-images-CVIU11-pattern39-target128 0.223348 0.201 0.140629
all-images-CVIU11-pattern39-target129 0.0594229 0.053574 0.0530642
all-images-CVIU11-pattern39-target13 0.194756 0.147299 0.100679
all-images-CVIU11-pattern39-target130 0.0403897 0.0523402 0.0517478
all-images-CVIU11-pattern39-target131 0.078682 0.101756 0.0716858
all-images-CVIU11-pattern39-target132 0.166826 0.0915031 0.0748249
all-images-CVIU11-pattern39-target133 0.119412 0.0832589 0.0818281
all-images-CVIU11-pattern39-target134 0.135056 0.153388 0.0983463
all-images-CVIU11-pattern39-target135 0.0924773 0.0835517 0.0859305
all-images-CVIU11-pattern39-target136 0.133576 0.129998 0.0932948
all-images-CVIU11-pattern39-target137 0.0498474 0.0356868 0.0519851
all-images-CVIU11-pattern39-target138 0.543251 0.295923 0.186735
all-images-CVIU11-pattern39-target139 0.0920401 0.0482051 0.0587197
all-images-CVIU11-pattern39-target14 0.0561725 0.0526349 0.0551835
all-images-CVIU11-pattern39-target140 0.0706011 0.051713 0.0657135
all-images-CVIU11-pattern39-target141 0.0632482 0.062231 0.048356
all-images-CVIU11-pattern39-target142 0.112435 0.107674 0.0724493
all-images-CVIU11-pattern39-target143 0.0678687 0.0626974 0.0588191
all-images-CVIU11-pattern39-target144 0.117251 0.114602 0.106949
all-images-CVIU11-pattern39-target145 0.050705 0.077767 0.0510147
all-images-CVIU11-pattern39-target146 0.253047 0.20758 0.146458
all-images-CVIU11-pattern39-target15 0.0142891 0.0229783 0.0427304
all-images-CVIU11-pattern39-target16 0.0675047 0.0512768 0.0679094
all-images-CVIU11-pattern39-target17 0.213705 0.226208 0.124341
all-images-CVIU11-pattern39-target18 0.297722 0.174963 0.112745
all-images-CVIU11-pattern39-target19 0.324476 0.334432 0.181576
all-images-CVIU11-pattern39-target2 0.164667 0.144517 0.0988695
all-images-CVIU11-pattern39-target20 0.252397 0.204374 0.124314
all-images-CVIU11-pattern39-target21 0.169915 0.176698 0.094392
all-images-CVIU11-pattern39-target22 0.12675 0.0804818 0.0688001
all-images-CVIU11-pattern39-target23 0.244561 0.183555 0.112695
all-images-CVIU11-pattern39-target24 0.0501477 0.0397688 0.0453125
all-images-CVIU11-pattern39-target25 0.0835304 0.077712 0.0654345
all-images-CVIU11-pattern39-target26 0.0589733 0.0491592 0.058125
all-images-CVIU11-pattern39-target27 0.155055 0.132845 0.0888775
all-images-CVIU11-pattern39-target28 0.0381701 0.0329089 0.0505133
all-images-CVIU11-pattern39-target29 0.32581 0.296689 0.166833
all-images-CVIU11-pattern39-target3 0.18937 0.195019 0.12043
all-images-CVIU11-pattern39-target30 0.34477 0.221531 0.157959
all-images-CVIU11-pattern39-target31 0.204813 0.1921 0.106236
all-images-CVIU11-pattern39-target32 0.666924 0.357449 0.182386
all-images-CVIU11-pattern39-target33 0.543925 0.335806 0.18428
all-images-CVIU11-pattern39-target34 0.261484 0.135932 0.11587
all-images-CVIU11-pattern39-target35 0.285178 0.33633 0.173354
all-images-CVIU11-pattern39-target36 0.173236 0.101299 0.0968712
all-images-CVIU11-pattern39-target37 0.464296 0.296467 0.180402
all-images-CVIU11-pattern39-target38 0.277275 0.254707 0.171411
all-images-CVIU11-pattern39-target39 0.109486 0.129699 0.0964651
all-images-CVIU11-pattern39-target4 0.31058 0.204045 0.141558
all-images-CVIU11-pattern39-target40 0.24362 0.15204 0.112572
all-images-CVIU11-pattern39-target41 0.180475 0.155243 0.119995
all-images-CVIU11-pattern39-target42 0.185492 0.142308 0.120926
all-images-CVIU11-pattern39-target43 0.21018 0.222321 0.1495
all-images-CVIU11-pattern39-target44 0.474485 0.33503 0.224358
all-images-CVIU11-pattern39-target45 0.390159 0.309823 0.167873
all-images-CVIU11-pattern39-target46 0.148901 0.135289 0.101798
all-images-CVIU11-pattern39-target47 2.31747 0.337816 0.167308
all-images-CVIU11-pattern39-target48 0.128719 0.100539 0.0920464
all-images-CVIU11-pattern39-target49 0.219226 0.139348 0.115887
all-images-CVIU11-pattern39-target5 0.303031 0.25264 0.166614
all-images-CVIU11-pattern39-target50 0.318601 0.259149 0.149501
all-images-CVIU11-pattern39-target51 0.209569 0.117779 0.0792651
all-images-CVIU11-pattern39-target52 1.28516 0.139205 0.105727
all-images-CVIU11-pattern39-target53 0.105115 0.102472 0.063805
all-images-CVIU11-pattern39-target54 0.142865 0.091708 0.0730467
all-images-CVIU11-pattern39-target55 0.160534 0.0730044 0.0698737
all-images-CVIU11-pattern39-target56 0.0962521 0.0571071 0.0693053
all-images-CVIU11-pattern39-target57 0.437736 0.344171 0.183682
all-images-CVIU11-pattern39-target58 0.0825138 0.102734 0.0698523
all-images-CVIU11-pattern39-target59 0.231595 0.219576 0.165587
all-images-CVIU11-pattern39-target6 2.10822 0.274577 0.162391
all-images-CVIU11-pattern39-target60 0.174287 0.141272 0.0840359
all-images-CVIU11-pattern39-target61 0.376504 0.271493 0.160124
all-images-CVIU11-pattern39-target62 1.66263 0.251133 0.141335
all-images-CVIU11-pattern39-target63 0.234314 0.230453 0.141225
all-images-CVIU11-pattern39-target64 0.245776 0.130574 0.0997177
all-images-CVIU11-pattern39-target65 0.144448 0.143231 0.109236
all-images-CVIU11-pattern39-target66 0.102771 0.0712546 0.0777181
all-images-CVIU11-pattern39-target67 0.257012 0.291517 0.168169
all-images-CVIU11-pattern39-target68 0.320397 0.28624 0.169249
all-images-CVIU11-pattern39-target69 0.373308 0.332143 0.216819
all-images-CVIU11-pattern39-target7 1.92424 0.236177 0.176678
all-images-CVIU11-pattern39-target70 0.334181 0.267934 0.169491
all-images-CVIU11-pattern39-target71 0.227719 0.242181 0.15578
all-images-CVIU11-pattern39-target72 0.386634 0.176594 0.118804
all-images-CVIU11-pattern39-target73 0.40706 0.264001 0.15513
all-images-CVIU11-pattern39-target74 0.416745 0.312232 0.159623
all-images-CVIU11-pattern39-target75 0.256589 0.284343 0.161012
all-images-CVIU11-pattern39-target76 0.336537 0.32651 0.179473
all-images-CVIU11-pattern39-target77 0.385132 0.336541 0.192956
all-images-CVIU11-pattern39-target78 0.538389 0.33717 0.214029
all-images-CVIU11-pattern39-target79 0.138455 0.0649364 0.0546971
all-images-CVIU11-pattern39-target8 0.121488 0.120078 0.111864
all-images-CVIU11-pattern39-target80 0.146353 0.121286 0.0634278
all-images-CVIU11-pattern39-target81 0.161614 0.115142 0.109501
all-images-CVIU11-pattern39-target82 0.333652 0.181509 0.104551
all-images-CVIU11-pattern39-target83 0.360283 0.178468 0.109305
all-images-CVIU11-pattern39-target84 0.0222624 0.0167797 0.0371665
all-images-CVIU11-pattern39-target85 0.216874 0.201441 0.130855
all-images-CVIU11-pattern39-target86 0.208385 0.151329 0.119742
all-images-CVIU11-pattern39-target87 0.158455 0.176577 0.114604
all-images-CVIU11-pattern39-target88 0.363037 0.196585 0.120911
all-images-CVIU11-pattern39-target89 0.155234 0.0978404 0.0805989
all-images-CVIU11-pattern39-target9 0.156797 0.111844 0.0808825
all-images-CVIU11-pattern39-target90 0.0764465 0.0799098 0.0625975
all-images-CVIU11-pattern39-target91 0.0281526 0.0242997 0.0364292
all-images-CVIU11-pattern39-target92 0.261747 0.291091 0.159307
all-images-CVIU11-pattern39-target93 0.160831 0.171243 0.100943
all-images-CVIU11-pattern39-target94 0.357982 0.213303 0.126765
all-images-CVIU11-pattern39-target95 0.0704461 0.0490745 0.0492732
all-images-CVIU11-pattern39-target96 0.097644 0.0839257 0.0714895
all-images-CVIU11-pattern39-target97 0.129243 0.080704 0.0687053
all-images-CVIU11-pattern39-target98 0.0921372 0.0470598 0.0487503
all-images-CVIU11-pattern39-target99 0.22807 0.190608 0.117073
all-images-CVIU11-pattern4-target1 2.6435 0.337489 0.129472
all-images-CVIU11-pattern4-target10 0.181506 0.248782 0.0855633
all-images-CVIU11-pattern4-target100 0.523633 0.0660573 0.0448575
all-images-CVIU11-pattern4-target101 0.304527 0.110152 0.0485568
all-images-CVIU11-pattern4-target102 0.777894 0.169976 0.0785831
all-images-CVIU11-pattern4-target103 0.0553835 0.158819 0.0849757
all-images-CVIU11-pattern4-target104 1.84096 0.411089 0.139293
all-images-CVIU11-pattern4-target105 1.95286 0.45375 0.122444
all-images-CVIU11-pattern4-target106 1.72335 0.307128 0.115873
all-images-CVIU11-pattern4-target107 1.31074 0.198731 0.0989079
all-images-CVIU11-pattern4-target108 3.4848 0.65774 0.180251
all-images-CVIU11-pattern4-target109 1.76559 0.367024 0.115623
all-images-CVIU11-pattern4-target11 0.6507 0.108493 0.0703205
all-images-CVIU11-pattern4-target110 0.53237 0.1276 0.0635842
all-images-CVIU11-pattern4-target111 0.698516 0.186701 0.0755252
all-images-CVIU11-pattern4-target112 0.567563 0.149568 0.0672111
all-images-CVIU11-pattern4-target113 0.871093 0.235279 0.0905285
all-images-CVIU11-pattern4-target114 0.47805 0.0973845 0.0617041
all-images-CVIU11-pattern4-target115 1.60926 0.295408 0.0924434
all-images-CVIU11-pattern4-target116 3.64667 0.679052 0.180273
all-images-CVIU11-pattern4-target117 2.28715 0.348476 0.114157
all-images-CVIU11-pattern4-target118 1.50676 0.268264 0.0853086
all-images-CVIU11-pattern4-target119 3.39499 0.59403 0.193587
all-images-CVIU11-pattern4-target12 1.91435 0.354419 0.120019
all-images-CVIU11-pattern4-target120 2.31088 0.383025 0.120716
all-images-CVIU11-pattern4-target121 2.51865 0.500676 0.156865
all-images-CVIU11-pattern4-target122 1.21453 0.227796 0.100962
all-images-CVIU11-pattern4-target123 0.184682 0.53314 0.153706
all-images-CVIU11-pattern4-target124 1.19437 0.316194 0.113541
all-images-CVIU11-pattern4-target125 2.06291 0.437599 0.136133
all-images-CVIU11-pattern4-target126 0.230103 0.0525795 0.0430593
all-images-CVIU11-pattern4-target127 0.263073 0.064271 0.0474152
all-images-CVIU11-pattern4-target128 1.8401 0.413253 0.138201
all-images-CVIU11-pattern4-target129 0.0293456 0.106848 0.0522306
all-images-CVIU11-pattern4-target13 2.33814 0.333136 0.10611
all-images-CVIU11-pattern4-target130 0.0594725 0.0858577 0.0544259
all-images-CVIU11-pattern4-target131 0.731566 0.186385 0.0790231
all-images-CVIU11-pattern4-target132 1.28061 0.230875 0.09211
all-images-CVIU11-pattern4-target133 0.138188 0.173025 0.0884944
all-images-CVIU11-pattern4-target134 1.01765 0.253692 0.0803132
all-images-CVIU11-pattern4-target135 1.23998 0.175219 0.0682545
all-images-CVIU11-pattern4-target136 1.30408 0.298275 0.075823
all-images-CVIU11-pattern4-target137 0.0429073 0.0769718 0.0541114
all-images-CVIU11-pattern4-target138 3.89344 0.699666 0.186888
all-images-CVIU11-pattern4-target139 0.746973 0.0989811 0.0487815
all-images-CVIU11-pattern4-target14 0.298661 0.0694753 0.0532213
all-images-CVIU11-pattern4-target140 0.0324256 0.1129 0.0589843
all-images-CVIU11-pattern4-target141 0.401662 0.0855306 0.0629715
all-images-CVIU11-pattern4-target142 0.0471007 0.198789 0.0720189
all-images-CVIU11-pattern4-target143 0.874565 0.149387 0.0628485
all-images-CVIU11-pattern4-target144 1.17298 0.228893 0.105761
all-images-CVIU11-pattern4-target145 0.432208 0.160359 0.0538003
all-images-CVIU11-pattern4-target146 2.59783 0.444822 0.122763
all-images-CVIU11-pattern4-target15 0.0431833 0.075333 0.0516376
all-images-CVIU11-pattern4-target16 0.532738 0.127678 0.0531129
all-images-CVIU11-pattern4-target17 1.82194 0.435596 0.115204
all-images-CVIU11-pattern4-target18 2.23167 0.372853 0.138779
all-images-CVIU11-pattern4-target19 3.39283 0.719205 0.202492
all-images-CVIU11-pattern4-target2 1.0786 0.27694 0.118421
all-images-CVIU11-pattern4-target20 2.78951 0.478438 0.129599
all-images-CVIU11-pattern4-target21 0.0886961 0.300262 0.125721
all-images-CVIU11-pattern4-target22 0.894766 0.171914 0.0712197
all-images-CVIU11-pattern4-target23 1.83055 0.36137 0.118207
all-images-CVIU11-pattern4-target24 0.206876 0.0743225 0.0445249
all-images-CVIU11-pattern4-target25 0.714017 0.137442 0.0805307
all-images-CVIU11-pattern4-target26 0.521573 0.0852173 0.050526
all-images-CVIU11-pattern4-target27 1.25091 0.271051 0.114712
all-images-CVIU11-pattern4-target28 0.330296 0.0971829 0.0512295
all-images-CVIU11-pattern4-target29 3.40003 0.650347 0.163282
all-images-CVIU11-pattern4-target3 2.2934 0.42876 0.138938
all-images-CVIU11-pattern4-target30 3.45066 0.479408 0.151498
all-images-CVIU11-pattern4-target31 1.24477 0.380867 0.107144
all-images-CVIU11-pattern4-target32 4.0215 0.751275 0.194571
all-images-CVIU11-pattern4-target33 4.08566 0.694411 0.196263
all-images-CVIU11-pattern4-target34 1.7621 0.289217 0.092596
all-images-CVIU11-pattern4-target35 3.77497 0.666159 0.186462
all-images-CVIU11-pattern4-target36 1.37762 0.251462 0.0813871
all-images-CVIU11-pattern4-target37 2.86764 0.642993 0.211578
all-images-CVIU11-pattern4-target38 2.56424 0.594192 0.145112
all-images-CVIU11-pattern4-target39 1.23537 0.20268 0.0989702
all-images-CVIU11-pattern4-target4 2.11282 0.33276 0.120826
all-images-CVIU11-pattern4-target40 1.98553 0.286657 0.0948458
all-images-CVIU11-pattern4-target41 1.23915 0.247808 0.104803
all-images-CVIU11-pattern4-target42 1.43413 0.334332 0.117652
all-images-CVIU11-pattern4-target43 1.98184 0.484274 0.148413
all-images-CVIU11-pattern4-target44 5.02278 0.701642 0.185212
all-images-CVIU11-pattern4-target45 3.5836 0.603892 0.169558
all-images-CVIU11-pattern4-target46 1.8081 0.364205 0.131003
all-images-CVIU11-pattern4-target47 3.41119 0.567209 0.160539
all-images-CVIU11-pattern4-target48 1.0949 0.202057 0.0857051
all-images-CVIU11-pattern4-target49 1.82889 0.307667 0.12384
all-images-CVIU11-pattern4-target5 3.48138 0.540926 0.168829
all-images-CVIU11-pattern4-target50 3.71392 0.601662 0.173225
all-images-CVIU11-pattern4-target51 1.71942 0.271297 0.0820096
all-images-CVIU11-pattern4-target52 2.28267 0.242449 0.0820454
all-images-CVIU11-pattern4-target53 1.12682 0.150898 0.0617758
all-images-CVIU11-pattern4-target54 1.20387 0.192632 0.0814166
all-images-CVIU11-pattern4-target55 0.955146 0.146201 0.0629292
all-images-CVIU11-pattern4-target56 0.624767 0.115784 0.0548275
all-images-CVIU11-pattern4-target57 4.20169 0.775294 0.182115
all-images-CVIU11-pattern4-target58 0.507753 0.148379 0.0537734
all-images-CVIU11-pattern4-target59 3.1998 0.448221 0.135195
all-images-CVIU11-pattern4-target6 3.48301 0.483723 0.135206
all-images-CVIU11-pattern4-target60 1.3438 0.238015 0.094073
all-images-CVIU11-pattern4-target61 3.1049 0.461467 0.165173
all-images-CVIU11-pattern4-target62 3.69303 0.565768 0.163345
all-images-CVIU11-pattern4-target63 2.24013 0.395018 0.154404
all-images-CVIU11-pattern4-target64 1.9075 0.275345 0.0907516
all-images-CVIU11-pattern4-target65 1.20296 0.252074 0.0994573
all-images-CVIU11-pattern4-target66 0.87522 0.199755 0.0789244
all-images-CVIU11-pattern4-target67 3.08471 0.540775 0.150016
all-images-CVIU11-pattern4-target68 3.68249 0.625554 0.168656
all-images-CVIU11-pattern4-target69 4.42956 0.695349 0.224505
all-images-CVIU11-pattern4-target7 4.12623 0.459618 0.130997
all-images-CVIU11-pattern4-target70 3.23751 0.545747 0.185491
